BusinessEntityID,PersonType,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,EmailPromotion,AdditionalContactInfo,Demographics,rowguid,ModifiedDate
295,SC,0,Ms.,Kim,,Abercrombie,,0,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">Customer provided this telephone number for weekend access.<act:telephoneNumber><act:number>605-555-9877</act:number></act:telephoneNumber>secondary phone number.<act:pager><act:number>310-555-5432</act:number><act:SpecialInstructions>Page only if other contact attempts fail.</act:SpecialInstructions></act:pager>Additional home address.<act:homePostalAddress><act:Street>990 5th Avenue</act:Street><act:City>Redmond</act:City><act:StateProvince>WA</act:StateProvince><act:PostalCode>98052</act:PostalCode><act:CountryRegion>USA</act:CountryRegion><act:SpecialInstructions>Use this address for billing only.</act:SpecialInstructions></act:homePostalAddress><act:eMail><act:eMailAddress>Customer3@sample.com</act:eMailAddress><act:SpecialInstructions>Do not send e-mails for urgent issues. Use telephone instead.</act:SpecialInstructions></act:eMail><crm:ContactRecord date=""2002-01-01Z"">Customer first contacted the sales department. This customer is interested in opening a new bicycle store.</crm:ContactRecord><crm:ContactRecord date=""2002-01-05Z"">Linda in sales returned the call. Customer provided another telephone number for off-hour coverage.<act:telephoneNumber><act:number>302-555-7733</act:number></act:telephoneNumber>We are still negotiating possible long-term contract.</crm:ContactRecord></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F7CBDB48-0B44-470E-9F37-7060446FBFB9,33:33.1
297,SC,0,Sr.,Humberto,,Acevedo,,2,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">Additional phone numbers.<act:mobile><act:number>750-555-8888</act:number><act:SpecialInstructions>If customer is not at work, call<act:telephoneNumber><act:number>222-555-4444</act:number></act:telephoneNumber></act:SpecialInstructions></act:mobile>Customer uses these two additional email addresses.<act:eMail><act:eMailAddress>Customer4@sample.com</act:eMailAddress></act:eMail><act:eMail><act:eMailAddress>Customer4@contoso.com</act:eMailAddress><act:SpecialInstructions>This is secondary email address.</act:SpecialInstructions></act:eMail><crm:ContactRecord date=""2002-01-01Z"">Customer is expanding his sports and recreation business. Sales is negotiating large sales order with this customer. We called Joe at<act:mobile><act:number>750-555-8888</act:number></act:mobile>We are still working on competitive pricing. Looks promising, but we need additional marketing support to wrap this up.</crm:ContactRecord></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5A41D336-84CF-44D7-B12B-83B64B511F7E,33:33.1
299,SC,0,Sra.,Pilar,,Ackerman,,0,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes""><crm:ContactRecord date=""2002-01-01Z"">Sales contacted this customer for the first time at<act:telephoneNumber><act:number>432-4444</act:number></act:telephoneNumber>We talked about the Road bike price drop and the new spring models. Customer provided us new mobile number<act:mobile><act:number>432-555-7809</act:number></act:mobile></crm:ContactRecord></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DF1FB8AB-2323-4330-9AB8-54E13CE6D8F9,33:33.1
301,SC,0,Ms.,Frances,B.,Adams,,1,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">Additional email address.<act:eMail><act:eMailAddress>Customer6@sample.com</act:eMailAddress></act:eMail><crm:ContactRecord date=""2002-07-01Z"">Customer called us. Interested in the new Touring models.</crm:ContactRecord></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",66980082-C186-40AE-972A-74560E78C1AF,33:33.1
303,SC,0,Ms.,Margaret,J.,Smith,,0,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">These are additional phone numbers the customer provided.<act:telephoneNumber><act:number>206-555-2222</act:number><act:SpecialInstructions>Best time to call is Monday-Wednesday mornings.</act:SpecialInstructions></act:telephoneNumber><act:mobile><act:number>209-555-2122</act:number></act:mobile></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",691818E1-FC19-445F-B161-E401867368E3,33:33.1
305,SC,0,Ms.,Carla,J.,Adams,,0,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes""><crm:ContactRecord date=""2002-09-02Z"">The customer is interested in the Road-450 and Mountain-500 series bicycles. Customer called us. We need to follow up. Pager <act:pager><act:number>206-555-1234</act:number></act:pager> is the best way to reach.</crm:ContactRecord></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5F183B92-1648-4948-8937-47C9C10F0583,33:33.1
307,SC,0,Mr.,Jay,,Adams,,1,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">Additional home and mobile phone numbers:<act:telephoneNumber><act:number>253-555-4689</act:number></act:telephoneNumber><act:mobile><act:number>253-555-4878</act:number></act:mobile></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",38256645-4B88-4169-B68A-5B0118F18445,33:33.1
309,SC,0,Mr.,Ronald,L.,Adina,,0,"<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes""><crm:ContactRecord date=""2002-09-02Z"">Marketing called this customer. Customer provided this phone number for follow-up questions.<act:telephoneNumber><act:number>305-555-8888</act:number><act:SpecialInstructions>If no answer, try this pager number.<act:pager><act:number>308-555-3678</act:number></act:pager></act:SpecialInstructions></act:telephoneNumber> and this mobile number<act:mobile><act:number>308-555-4888</act:number></act:mobile></crm:ContactRecord></AdditionalContactInfo>","<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DBB05A55-2256-42B1-901E-824D28158911,33:33.1
311,SC,0,Mr.,Samuel,N.,Agcaoili,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",43C55826-2843-49AB-BBBD-41065965A20E,00:00.0
313,SC,0,Mr.,James,T.,Aguilar,Jr.,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",35AD71E7-8B4E-4C65-A92F-D6829BB292A5,00:00.0
315,SC,0,Mr.,Robert,E.,Ahlering,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",61629167-3A73-4923-9A2C-AAF1ABE3672E,00:00.0
317,SC,0,Mr.,François,,Ferrier,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B50C8DCD-EA86-43A5-AF69-84B7A6A7FAF9,00:00.0
319,SC,0,Ms.,Kim,,Akers,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",1EE0110F-77AE-4B1B-A05B-B03E0509BE95,00:00.0
321,SC,0,Ms.,Lili,J.,Alameda,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B6D14D10-265F-4D72-ACE8-C1A42F62C82E,00:00.0
323,SC,0,Ms.,Amy,E.,Alberts,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",367113B0-AB80-40D7-A0B7-B1D9D83CE06E,00:00.0
325,SC,0,Ms.,Anna,A.,Albright,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B6E43A72-8F5F-4525-B4C0-EE84D764E86F,00:00.0
327,SC,0,Mr.,Milton,J.,Albury,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7385E725-3AD2-4D66-BC9E-1594362EF939,00:00.0
329,SC,0,Mr.,Paul,L.,Alcorn,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",45A435C5-5FE1-4194-AF2A-29B4C62E2A2A,00:00.0
331,SC,0,Mr.,Gregory,F.,Alderson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",72479586-13A3-4F91-AB31-2AD2855FED2D,00:00.0
333,SC,0,Mr.,J. Phillip,L.,Alexander,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B5078EF5-206C-4FC2-A934-3D0EAB5E0C60,00:00.0
335,SC,0,Ms.,Michelle,,Alexander,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CA1AB4EA-CBD9-4F27-9CC4-C6828FCD8216,00:00.0
337,SC,0,Mr.,Sean,P.,Jacobson,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CEF1C975-E3D9-465D-91CF-FA0F3C7EBFA2,00:00.0
339,SC,0,Ms.,Phyllis,A.,Allen,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4865D7B7-5961-43CA-AD25-9F77D9D5E4A8,00:00.0
341,SC,0,Mr.,Marvin,N.,Allen,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",99A1A11E-7E5D-4E61-B2C2-FF5F7F78CF59,00:00.0
343,SC,0,Mr.,Michael,,Allen,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FA93C578-2A25-4820-AA5D-E2437CC24C59,00:00.0
345,SC,0,Mr.,Cecil,J.,Allison,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",3FB94B42-B159-4D6E-BBF1-115659144884,00:00.0
347,SC,0,Mr.,Oscar,L.,Alpuerto,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",C599201D-A7AE-4F0E-8CCC-C76B4F946BE8,00:00.0
349,SC,0,Ms.,Sandra,J.,Altamirano,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F2DC755A-C176-4274-955C-E10031732242,00:00.0
351,SC,0,Ms.,Selena,R.,Alvarado,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AF662FC4-6DD0-46F8-A547-98C572D46DDF,00:00.0
353,SC,0,Mr.,Emilio,R.,Alvaro,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6CCBE1A7-4E4B-4242-9EB7-8830CB9EA77A,00:00.0
355,SC,0,Mr.,Maxwell,J.,Amland,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FD32C96B-D3B8-4B50-9C58-FA0AB92A217A,00:00.0
357,SC,0,Ms.,Mae,N.,Anderson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FF2A1330-9211-4ECE-B355-4682EA36662D,00:00.0
359,SC,0,Ms.,Ramona,J.,Antrim,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",4782AD14-3F09-454C-B5BC-1F1AB922F86C,00:00.0
361,SC,0,Ms.,Sabria,B.,Appelbaum,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",915EC73E-1AF5-41B0-857A-BBD3F6C6730B,00:00.0
363,SC,0,Ms.,Hannah,R.,Arakawa,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",92D8EDC9-4948-4348-8683-01CB62F79126,00:00.0
365,SC,0,Ms.,Kyley,J.,Arbelaez,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",253A9028-5D6B-4FC4-A5A3-74560FCB7DA5,00:00.0
367,SC,0,Mr.,Tom,H,Johnston,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BC8FC7EC-3A2F-4436-8BEA-1A08AE3A6E39,00:00.0
369,SC,0,Mr.,Thomas,B.,Armstrong,Jr.,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",57D6E4EE-FBEE-424D-976C-4D15CA6991FD,00:00.0
371,SC,0,Mr.,John,,Arthur,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",902112B6-7FE7-4E85-8D77-FF49C5E6761A,00:00.0
373,SC,0,Mr.,Chris,,Ashton,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",962918C8-1598-40EA-AE5E-458B4A6B6853,00:00.0
375,SC,0,Ms.,Teresa,,Atkinson,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",6D3F3644-31EB-42B2-BCB1-4A970D2EFAF3,00:00.0
377,SC,0,Mr.,John,P.,Ault,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",F0B67A75-4235-45D5-A5E0-2E938A975DE8,00:00.0
379,SC,0,Mr.,Robert,A.,Avalos,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",7B6F52CA-0379-417E-A66D-853183B39D76,00:00.0
381,SC,0,Mr.,Stephen,M.,Ayers,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",5041E52C-1469-4579-AA66-3074605CFFA8,00:00.0
383,SC,0,Mr.,Phillip,M.,Bacalzo,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",115001F9-FF6F-4322-9EA0-BD2E275D6357,00:00.0
385,SC,0,Mr.,Daniel,,Blanco,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",10783772-2CA3-4744-ADBB-445045DA6208,00:00.0
387,SC,0,Mr.,Cory,K.,Booth,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",A80867C5-ED86-487B-B1B7-7C48126EB9F3,00:00.0
389,SC,0,Mr.,James,B.,Bailey,Jr.,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CFA4F9E4-A865-4A76-A0AC-0460D73E7EF7,00:00.0
391,SC,0,Mr.,Douglas,A.,Baldwin,Jr.,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",BD35D341-DF60-4B41-AF27-28A179D3F3B9,00:00.0
393,SC,0,Ms.,Jennifer,B.,Bales,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",762CAC13-C911-425D-AEF7-BD6C6722DE3E,00:00.0
395,SC,0,Mr.,Alberto,F.,Baltazar,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B3622F28-96D2-45C4-8310-F9688C6C631F,00:00.0
397,SC,0,Mr.,Wayne,N.,Banack,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",AA3425B9-0F7C-4F54-A037-D117DDC8BE1D,00:00.0
399,SC,0,Mr.,Darrell,M.,Banks,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B4A92667-F303-4586-AD53-548E2254D90C,00:00.0
401,SC,0,Ms.,Angela,,Barbariol,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E25E7C6E-F378-42E1-8F0C-CC4E79E35F1C,00:00.0
403,SC,0,Mr.,David,,Barber,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",659DA8E8-C501-4F0E-A286-398FAF22D323,00:00.0
405,SC,0,Mr.,Robert,L.,Barker,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",B1B8F17D-64AE-4BD5-A626-9C43161FDD84,00:00.0
407,SC,0,Ms.,Rebecca,R.,Barley,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",FEE35313-0747-4361-8259-C6D91B67EE57,00:00.0
409,SC,0,Ms.,Brenda,L.,Barlow,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",96970EB3-8B25-4E68-8BD4-5EAB2A96F60F,00:00.0
411,SC,0,Mr.,Josh,,Barnhill,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",37B54C12-D508-446B-8085-32B85790940E,00:00.0
413,SC,0,Mr.,Adam,,Barr,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",E87B9431-227B-4AC7-860A-B764CFF0F492,00:00.0
415,SC,0,Ms.,Norma,N.,Barrera,,2,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",0A4851DB-0028-4A91-9D57-DA5450272CAA,00:00.0
417,SC,0,,Gytis,M,Barzdukas,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",8D2FEEC9-F95E-4398-A1FA-1DFF561B8EB9,00:00.0
419,SC,0,Mr.,David,M.,Bartness,,0,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",DD87C1A3-1254-4D2D-9596-251B576B28CA,00:00.0
421,SC,0,Ms.,Karel,E.,Bates,,1,,"<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>0</TotalPurchaseYTD></IndividualSurvey>",CC35B476-85B0-40A0-B9F9-51B7C1C849F5,00:00.0
